time,humid_sht4x,pressure_bmp280,temp_bmp280,temp_sht4x
4/3/2024 13:42,41.45,1008.97,48.33,45.64
4/3/2024 13:43,41.81,1008.92,48.45,45.36
4/3/2024 13:44,41.64,1008.87,48.26,45.46
4/3/2024 13:45,41.46,1008.9,48.18,45.6
4/3/2024 13:46,41.34,1008.89,48.27,45.65
4/3/2024 13:47,41.43,1008.9,48.4,45.67
4/3/2024 13:48,41.44,1008.87,48.11,45.7
4/3/2024 13:49,41.23,1008.85,48.32,45.75
4/3/2024 13:50,41.46,1008.74,48.36,45.66
4/3/2024 13:51,41.4,1008.73,48.48,45.71
4/3/2024 13:52,41.8,1008.72,48.51,45.4
4/3/2024 13:53,41.68,1008.66,48.38,45.5
4/3/2024 13:54,41.54,1008.71,48.46,45.6
4/3/2024 13:55,41.44,1008.74,48.29,45.68
4/3/2024 13:56,41.41,1008.68,48.36,45.68
4/3/2024 13:57,41.16,1008.71,48.26,45.81
4/3/2024 13:58,41.23,1008.65,48.49,45.76
4/3/2024 13:59,41.28,1008.65,48.19,45.77
4/3/2024 14:00,40.98,1008.67,48.23,45.94
4/3/2024 14:01,41.55,1008.6,48.47,45.61
4/3/2024 14:02,41.31,1008.59,48.2,45.76
4/3/2024 14:03,41.36,1008.62,48.17,45.78
4/3/2024 14:04,41.35,1008.63,48.25,45.77
4/3/2024 14:05,41.75,1008.55,48.54,45.48
4/3/2024 14:06,41.47,1008.52,48.17,45.7
4/3/2024 14:07,41.45,1008.53,48.48,45.7
4/3/2024 14:08,41.45,1008.53,48.33,45.71
4/3/2024 14:09,41.39,1008.43,48.28,45.74
4/3/2024 14:10,41.33,1008.39,48.21,45.79
4/3/2024 14:11,41.57,1008.41,48.57,45.57
4/3/2024 14:12,41.64,1008.36,48.19,45.6
4/3/2024 14:13,41.52,1008.31,48.26,45.66
4/3/2024 14:14,41.55,1008.31,48.45,45.66
4/3/2024 14:15,41.75,1008.32,48.54,45.49
4/3/2024 14:16,41.3,1008.24,48.28,45.79
4/3/2024 14:17,41.41,1008.22,48.23,45.74
4/3/2024 14:18,41.44,1008.2,48.24,45.73
4/3/2024 14:19,41.51,1008.18,48.19,45.64
4/3/2024 14:20,41.61,1008.18,48.31,45.57
4/3/2024 14:21,41.64,1008.1,48.2,45.54
4/3/2024 14:22,41.28,1008.12,48.06,45.8
4/3/2024 14:23,41.39,1008.1,48.24,45.61
4/3/2024 14:24,41.23,1008.08,48.41,45.75
4/3/2024 14:25,41.46,1008.11,48.33,45.64
4/3/2024 14:26,41.22,1008.07,48.35,45.82
4/3/2024 14:27,41.39,1008.02,48.51,45.65
4/3/2024 14:28,41.59,1007.97,48.58,45.48
4/3/2024 14:29,41.63,1007.98,48.5,45.46
4/3/2024 14:30,41.33,1008.05,48.25,45.7
4/3/2024 14:31,41.16,1007.99,48.34,45.72
4/3/2024 14:32,41.4,1007.95,48.47,45.58
4/3/2024 14:33,41.44,1007.98,48.3,45.56
4/3/2024 14:34,41.51,1007.92,48.25,45.57
4/3/2024 14:35,41.61,1008.01,48.34,45.48
4/3/2024 14:36,41.24,1007.93,48.23,45.7
4/3/2024 14:37,41.41,1007.96,48.35,45.55
4/3/2024 14:38,41.02,1007.88,47.99,45.79
4/3/2024 14:39,41.17,1007.8,48.41,45.69
4/3/2024 14:40,41.18,1007.8,48.41,45.75
4/3/2024 14:41,41.1,1007.84,48.2,45.78
4/3/2024 14:42,41.14,1007.76,48.62,45.78
4/3/2024 14:43,41.29,1007.72,48.33,45.63
4/3/2024 14:44,41.37,1007.76,48.42,45.6
4/3/2024 14:45,41.18,1007.77,48.26,45.75
4/3/2024 14:46,41.05,1007.81,48.16,45.84
4/3/2024 14:47,41.18,1007.78,48.29,45.74
4/3/2024 14:48,41.32,1007.73,48.53,45.72
4/3/2024 14:49,41.22,1007.68,48.51,45.75
4/3/2024 14:50,41.65,1007.75,48.54,45.51
4/3/2024 14:51,41.55,1007.77,48.6,45.53
4/3/2024 14:52,41.44,1007.75,48.26,45.61
4/3/2024 14:53,41.1,1007.69,47.99,45.96
4/3/2024 14:54,41.14,1007.65,48.39,45.86
4/3/2024 14:55,41.23,1007.67,48.63,45.7
4/3/2024 14:56,41.49,1007.66,48.6,45.53
4/3/2024 14:57,41.21,1007.71,48.46,45.8
4/3/2024 14:58,41.15,1007.63,48.43,45.78
4/3/2024 14:59,41.23,1007.59,48.4,45.71
4/3/2024 15:00,41.42,1007.58,48.61,45.59
4/3/2024 15:01,41.15,1007.52,48.59,45.65
4/3/2024 15:02,41.36,1007.55,48.46,45.52
4/3/2024 15:03,41.43,1007.55,48.44,45.53
4/3/2024 15:04,41.24,1007.61,48.2,45.65
4/3/2024 15:05,41.16,1007.53,48.42,45.69
4/3/2024 15:06,41.04,1007.61,48.38,45.78
4/3/2024 15:07,41.26,1007.54,48.52,45.63
4/3/2024 15:08,41.12,1007.55,48.41,45.75
4/3/2024 15:09,41.42,1007.5,48.52,45.6
4/3/2024 15:10,40.98,1007.56,48.48,45.73
4/3/2024 15:11,40.93,1007.52,48.35,45.87
4/3/2024 15:12,41.21,1007.49,48.46,45.7
4/3/2024 15:13,41.33,1007.48,48.56,45.61
4/3/2024 15:14,41.11,1007.44,48.48,45.79
4/3/2024 15:15,41.14,1007.45,48.55,45.7
4/3/2024 15:16,40.97,1007.44,48.36,45.82
4/3/2024 15:17,41.01,1007.45,48.31,45.7
4/3/2024 15:18,40.62,1007.4,48.28,45.98
4/3/2024 15:19,40.55,1007.37,48.25,46.01
4/3/2024 15:20,40.81,1007.32,48.55,45.91
4/3/2024 15:21,40.75,1007.34,48.42,45.88
4/3/2024 15:22,40.93,1007.31,48.53,45.81
4/3/2024 15:23,40.85,1007.35,48.43,45.87
4/3/2024 15:24,40.73,1007.31,48.51,45.88
4/3/2024 15:25,40.68,1007.27,48.41,45.88
4/3/2024 15:26,40.92,1007.24,48.57,45.79
4/3/2024 15:27,40.84,1007.28,48.46,45.83
4/3/2024 15:28,41.06,1007.26,48.66,45.66
4/3/2024 15:29,40.84,1007.24,48.48,45.79
4/3/2024 15:30,40.47,1007.24,48.5,45.99
4/3/2024 15:31,40.81,1007.22,48.67,45.78
4/3/2024 15:32,40.59,1007.17,48.37,45.92
4/3/2024 15:33,40.62,1007.2,48.56,45.83
4/3/2024 15:34,40.6,1007.16,48.38,45.78
4/3/2024 15:35,40.7,1007.12,48.6,45.73
4/3/2024 15:36,40.71,1007.15,48.52,45.77
4/3/2024 15:37,40.67,1007.08,48.49,45.82
4/3/2024 15:38,40.55,1007.12,48.53,45.84
4/3/2024 15:39,40.77,1007.07,48.59,45.73
4/3/2024 15:40,40.46,1007.08,48.35,45.93
4/3/2024 15:41,40.55,1007.1,48.32,45.85
4/3/2024 15:42,40.56,1007.11,48.49,45.84
4/3/2024 15:43,40.46,1007.05,48.67,45.86
4/3/2024 15:44,40.15,1007.09,47.98,46.09
4/3/2024 15:45,40.62,1007.02,48.65,45.77
4/3/2024 15:46,40.74,1007.02,48.67,45.64
4/3/2024 15:47,40.19,1007,48.26,45.94
4/3/2024 15:48,40.22,1006.98,48.58,45.87
4/3/2024 15:49,40.47,1006.97,48.55,45.79
4/3/2024 15:50,40.08,1006.96,48.23,45.97
4/3/2024 15:51,40.23,1006.97,48.46,45.88
4/3/2024 15:52,40.16,1006.94,48.6,45.93
4/3/2024 15:53,40.27,1006.95,48.69,45.84
4/3/2024 15:54,40.14,1006.91,48.43,45.96
4/3/2024 15:55,40.1,1006.88,48.25,46.02
4/3/2024 15:56,40.16,1006.89,48.63,45.88
4/3/2024 15:57,40.51,1006.89,48.62,45.71
4/3/2024 15:58,40.14,1006.87,48.5,45.92
4/3/2024 15:59,40.14,1006.85,48.59,45.88
4/3/2024 16:00,40.4,1006.87,48.57,45.7
4/3/2024 16:01,40.11,1006.9,48.49,45.92
4/3/2024 16:02,40,1006.83,48.25,46.03
4/3/2024 16:03,40.4,1006.81,48.54,45.74
4/3/2024 16:04,40.08,1006.78,48.48,45.9
4/3/2024 16:05,40,1006.81,48.41,45.93
4/3/2024 16:06,40.31,1006.81,48.61,45.77
4/3/2024 16:07,40.11,1006.79,48.45,45.83
4/3/2024 16:08,40.12,1006.77,48.14,45.96
4/3/2024 16:09,40.1,1006.75,48.65,45.91
4/3/2024 16:10,39.92,1006.74,48.5,45.98
4/3/2024 16:11,40.11,1006.78,48.55,45.87
4/3/2024 16:12,39.96,1006.73,48.21,45.92
4/3/2024 16:13,39.82,1006.74,48.47,45.94
4/3/2024 16:14,40.03,1006.73,48.68,45.86
4/3/2024 16:15,40.22,1006.71,48.67,45.75
4/3/2024 16:16,40.06,1006.7,48.65,45.82
4/3/2024 16:17,40.36,1006.69,48.56,45.64
4/3/2024 16:18,40.36,1006.75,48.52,45.68
4/3/2024 16:19,39.83,1006.79,48.02,46.04
4/3/2024 16:20,40.19,1006.73,48.37,45.8
4/3/2024 16:21,40.04,1006.75,48.22,45.93
4/3/2024 16:22,39.55,1006.75,47.94,46.2
4/3/2024 16:23,39.94,1006.78,48.31,45.96
4/3/2024 16:24,39.92,1006.77,48.29,45.94
4/3/2024 16:25,40.09,1006.76,48.3,45.84
4/3/2024 16:26,39.74,1006.76,47.94,46.11
4/3/2024 16:27,40.27,1006.79,48.38,45.72
4/3/2024 16:28,40.24,1006.77,48.49,45.7
4/3/2024 16:29,39.91,1006.8,48.24,45.97
4/3/2024 16:30,39.95,1006.79,48.38,45.94
4/3/2024 16:31,39.82,1006.81,48.1,46.08
4/3/2024 16:32,39.84,1006.82,48.39,45.99
4/3/2024 16:33,39.38,1006.83,47.93,46.24
4/3/2024 16:34,39.9,1006.79,48.52,45.91
4/3/2024 16:35,39.79,1006.86,48.22,45.89
4/3/2024 16:36,39.8,1006.83,48.27,45.97
4/3/2024 16:37,39.89,1006.82,48.24,45.92
4/3/2024 16:38,39.78,1006.86,48.26,45.98
4/3/2024 16:39,39.55,1006.83,48.17,46.01
4/3/2024 16:40,39.41,1006.85,48.05,46.17
4/3/2024 16:41,39.58,1006.82,48.19,46.06
4/3/2024 16:42,39.64,1006.82,48.2,46.02
4/3/2024 16:43,39.19,1006.87,47.74,46.32
4/3/2024 16:44,39.39,1006.83,47.98,46.09
4/3/2024 16:45,39.39,1006.89,47.74,46.16
4/3/2024 16:46,39.51,1006.84,47.95,46.04
4/3/2024 16:47,39.85,1006.86,48.43,45.79
4/3/2024 16:48,39.57,1006.85,48,45.96
4/3/2024 16:49,39.07,1006.85,47.67,46.42
4/3/2024 16:50,39.6,1006.81,48.09,45.97
4/3/2024 16:51,39.57,1006.8,47.87,45.96
4/3/2024 16:52,39.22,1006.79,47.83,46.15
4/3/2024 16:53,39.38,1006.8,47.68,46.09
4/3/2024 16:54,39.56,1006.78,47.88,46.01
4/3/2024 16:55,39.46,1006.73,47.92,46.06
4/3/2024 16:56,39.82,1006.77,48.2,45.82
4/3/2024 16:57,40.08,1006.76,48.04,45.69
4/3/2024 16:58,39.95,1006.82,47.92,45.82
4/3/2024 16:59,40.12,1006.84,48.1,45.73
4/3/2024 17:00,40.07,1006.8,48.03,45.69
4/3/2024 17:01,39.91,1006.9,47.78,45.84
4/3/2024 17:02,39.85,1006.88,47.6,45.92
4/3/2024 17:03,39.97,1006.92,47.78,45.79
4/3/2024 17:04,39.7,1006.84,47.83,45.97
4/3/2024 17:05,39.79,1006.86,47.61,45.92
4/3/2024 17:06,40,1006.79,48,45.78
4/3/2024 17:07,40.02,1006.85,47.75,45.72
4/3/2024 17:08,39.8,1006.86,47.68,45.94
4/3/2024 17:09,40.08,1006.82,48.1,45.63
4/3/2024 17:10,40.1,1006.82,47.86,45.68
4/3/2024 17:11,40.07,1006.83,47.79,45.7
4/3/2024 17:12,40.01,1006.8,47.88,45.72
4/3/2024 17:13,40.06,1006.82,47.5,45.81
4/3/2024 17:14,39.97,1006.8,47.71,45.72
4/3/2024 17:15,39.97,1006.8,47.55,45.76
4/3/2024 17:16,40.11,1006.77,47.8,45.61
4/3/2024 17:17,40.07,1006.82,47.62,45.63
4/3/2024 17:18,40.34,1006.72,47.89,45.51
4/3/2024 17:19,40,1006.74,47.44,45.67
4/3/2024 17:20,40.07,1006.79,47.44,45.72
4/3/2024 17:21,39.94,1006.77,47.26,45.83
4/3/2024 17:22,40.07,1006.8,47.37,45.7
4/3/2024 17:23,39.96,1006.8,47.35,45.78
4/3/2024 17:24,40.04,1006.79,47.52,45.75
4/3/2024 17:25,40.38,1006.81,47.68,45.5
4/3/2024 17:26,40.19,1006.79,47.54,45.64
4/3/2024 17:27,40.52,1006.75,47.83,45.43
4/3/2024 17:28,40.24,1006.77,47.35,45.64
4/3/2024 17:29,40.12,1006.75,47.27,45.76
4/3/2024 17:30,40.35,1006.73,47.37,45.64
4/3/2024 17:31,40.35,1006.78,47.65,45.57
4/3/2024 17:32,40.28,1006.76,47.4,45.65
4/3/2024 17:33,40.25,1006.75,47.34,45.7
4/3/2024 17:34,40.43,1006.78,47.5,45.6
4/3/2024 17:35,40.22,1006.8,47.31,45.68
4/3/2024 17:36,40.5,1006.8,47.51,45.5
4/3/2024 17:37,40.73,1006.77,47.88,45.35
4/3/2024 17:38,40.71,1006.81,47.67,45.37
4/3/2024 17:39,40.77,1006.81,47.61,45.39
4/3/2024 17:40,40.64,1006.81,47.32,45.48
4/3/2024 17:41,40.77,1006.81,47.52,45.36
4/3/2024 17:42,40.76,1006.87,47.33,45.44
4/3/2024 17:43,40.67,1006.86,47.14,45.55
4/3/2024 17:44,40.62,1006.85,47.35,45.49
4/3/2024 17:45,40.95,1006.85,47.68,45.33
4/3/2024 17:46,40.93,1006.86,47.34,45.35
4/3/2024 17:47,40.81,1006.88,47.25,45.48
4/3/2024 17:48,40.97,1006.87,47.34,45.37
4/3/2024 17:49,40.77,1006.87,47.22,45.5
4/3/2024 17:50,40.88,1006.86,47.27,45.45
4/3/2024 17:51,40.98,1006.88,47.3,45.43
4/3/2024 17:52,41.07,1006.85,47.28,45.4
4/3/2024 17:53,41.28,1006.89,47.6,45.34
4/3/2024 17:54,41.07,1006.89,47.4,45.4
4/3/2024 17:55,41.02,1006.91,47.21,45.43
4/3/2024 17:56,41.57,1006.89,47.6,45.17
4/3/2024 17:57,41.46,1006.87,47.67,45.14
4/3/2024 17:58,41.05,1006.96,47.09,45.43
4/3/2024 17:59,41.47,1006.95,47.49,45.12
4/3/2024 18:00,41.64,1006.99,47.4,45.12
4/3/2024 18:01,41.54,1006.98,47.2,45.21
4/3/2024 18:02,41.6,1006.96,47.61,45.14
4/3/2024 18:03,41.55,1007,47.29,45.16
4/3/2024 18:04,41.55,1006.99,47.29,45.12
4/3/2024 18:05,41.55,1006.99,47.56,45.09
4/3/2024 18:06,41.52,1007.01,47.2,45.13
4/3/2024 18:07,41.49,1007.01,47.57,45.14
4/3/2024 18:08,41.48,1006.97,47.35,45.14
4/3/2024 18:09,41.43,1006.99,47.13,45.24
4/3/2024 18:10,41.54,1006.99,47.07,45.19
4/3/2024 18:11,41.64,1006.96,47.43,45.13
4/3/2024 18:12,41.4,1007.01,47,45.29
4/3/2024 18:13,41.62,1006.97,47.34,45.13
4/3/2024 18:14,41.72,1006.96,47.41,45.08
4/3/2024 18:15,41.39,1006.99,47.19,45.3
4/3/2024 18:16,41.66,1006.96,47.46,45.1
4/3/2024 18:17,41.92,1006.94,47.64,44.96
4/3/2024 18:18,41.93,1006.98,47.53,44.97
4/3/2024 18:19,42.16,1007,47.31,44.79
4/3/2024 18:20,41.7,1007.04,46.96,45.08
4/3/2024 18:21,41.92,1007.03,47.34,44.99
4/3/2024 18:22,41.8,1007.08,47.3,45.05
4/3/2024 18:23,41.21,1007.08,46.58,45.46
4/3/2024 18:24,41.41,1007.1,46.57,45.41
4/3/2024 18:25,41.72,1007.02,47.47,45.04
4/3/2024 18:26,41.46,1007.08,46.93,45.21
4/3/2024 18:27,41.29,1007.07,47.33,45.26
4/3/2024 18:28,41.64,1007.05,47.46,45.08
4/3/2024 18:29,41.81,1007.08,47.34,45.08
4/3/2024 18:30,41.88,1007.09,47.6,44.94
4/3/2024 18:31,42.04,1007.07,47.32,44.94
4/3/2024 18:32,41.98,1007.12,47.24,44.87
4/3/2024 18:33,41.85,1007.1,47.25,44.89
4/3/2024 18:34,42,1007.08,47.42,44.76
4/3/2024 18:35,41.71,1007.11,47.18,44.9
4/3/2024 18:36,42.06,1007.16,47.31,44.61
4/3/2024 18:37,41.89,1007.14,47.19,44.74
4/3/2024 18:38,41.9,1007.18,47.13,44.71
4/3/2024 18:39,42.06,1007.18,47.16,44.66
4/3/2024 18:40,41.97,1007.17,47.16,44.66
4/3/2024 18:41,41.84,1007.17,47.03,44.7
4/3/2024 18:42,41.89,1007.21,47.13,44.65
4/3/2024 18:43,41.83,1007.2,47.06,44.68
4/3/2024 18:44,41.78,1007.21,47.08,44.68
4/3/2024 18:45,41.72,1007.24,47.05,44.68
4/3/2024 18:46,41.75,1007.24,46.98,44.66
4/3/2024 18:47,41.84,1007.19,47.07,44.63
4/3/2024 18:48,41.79,1007.23,47.04,44.64
4/3/2024 18:49,41.84,1007.23,47.03,44.6
4/3/2024 18:50,41.83,1007.24,46.99,44.62
4/3/2024 18:51,41.79,1007.26,46.96,44.61
4/3/2024 18:52,41.9,1007.24,47.01,44.55
4/3/2024 18:53,41.73,1007.25,46.97,44.62
4/3/2024 18:54,41.87,1007.3,46.96,44.54
4/3/2024 18:55,41.76,1007.32,46.91,44.68
4/3/2024 18:56,41.69,1007.32,47.1,44.69
4/3/2024 18:57,41.68,1007.29,47.1,44.67
4/3/2024 18:58,41.7,1007.32,47.04,44.67
4/3/2024 18:59,41.71,1007.33,47.07,44.62
4/3/2024 19:00,41.76,1007.35,47.01,44.6
4/3/2024 19:01,41.78,1007.34,46.93,44.62
4/3/2024 19:02,41.85,1007.34,46.96,44.55
4/3/2024 19:03,41.76,1007.35,46.85,44.64
4/3/2024 19:04,41.76,1007.33,46.83,44.62
4/3/2024 19:05,41.83,1007.36,47.07,44.58
4/3/2024 19:06,41.82,1007.4,46.92,44.54
4/3/2024 19:07,44.02,1007.54,43.75,43.44
4/3/2024 19:08,45.41,1007.55,42.95,42.57
4/3/2024 19:09,46.63,1007.57,42.65,41.98
4/3/2024 19:10,46.96,1007.58,42.57,42.05
4/3/2024 19:11,46.35,1007.53,43.34,42.39
4/3/2024 19:12,46.98,1007.56,42.56,42
4/3/2024 19:13,46.71,1007.54,42.83,42.07
4/3/2024 19:14,47.24,1007.53,42.71,42.06
4/3/2024 19:15,46.95,1007.52,42.81,42.18
4/3/2024 19:16,48.58,1007.58,43.18,41.25
4/3/2024 19:17,48.52,1007.57,42.69,41.22
4/3/2024 19:18,48.44,1007.54,42.95,41.29
4/3/2024 19:19,48.23,1007.53,43.28,41.5
4/3/2024 19:20,48.49,1007.55,42.7,41.27
4/3/2024 19:21,47.99,1007.54,42.74,41.7
4/3/2024 19:22,47.19,1007.54,42.76,42.07
4/3/2024 19:23,48.49,1007.53,42.97,41.25
4/3/2024 19:24,48.4,1007.55,42.77,41.47
4/3/2024 19:25,48.34,1007.57,42.69,41.32
4/3/2024 19:26,48.88,1007.63,43.23,41.08
4/3/2024 19:27,49.12,1007.6,42.63,41.06
4/3/2024 19:28,48.41,1007.65,43.09,41.29
4/3/2024 19:29,48.84,1007.62,43.01,41.22
4/3/2024 19:30,48.63,1007.63,42.72,41.21
4/3/2024 19:31,49.02,1007.64,42.32,40.94
4/3/2024 19:32,49.2,1007.62,42.45,40.9
4/3/2024 19:33,49.54,1007.67,42.45,40.74
4/3/2024 19:34,49.02,1007.59,42.65,40.92
4/3/2024 19:35,48.75,1007.68,42.94,41.19
4/3/2024 19:36,48.65,1007.69,43.22,41.18
4/3/2024 19:37,49.27,1007.64,42.43,40.98
4/3/2024 19:38,49.76,1007.67,42.45,40.66
4/3/2024 19:39,48.88,1007.66,43.03,41.13
4/3/2024 19:40,49.5,1007.66,42.69,40.68
4/3/2024 19:41,49.75,1007.71,42.15,40.68
4/3/2024 19:42,49.57,1007.68,42.13,40.67
4/3/2024 19:43,49.6,1007.76,42.24,40.75
4/3/2024 19:44,49.07,1007.72,42.11,40.93
4/3/2024 19:45,49.24,1007.76,42.28,40.82
4/3/2024 19:46,48.61,1007.75,42.28,41.17
4/3/2024 19:47,47.64,1007.77,42.47,41.8
4/3/2024 19:48,48.01,1007.72,42.43,41.41
4/3/2024 19:49,47.95,1007.74,43.16,41.51
4/3/2024 19:50,47.44,1007.74,43.06,41.84
4/3/2024 19:51,47.77,1007.76,42.93,41.62
4/3/2024 19:52,47.22,1007.73,43.77,41.96
4/3/2024 19:53,47.35,1007.79,43.19,41.79
4/3/2024 19:54,46.16,1007.83,43.75,42.51
4/3/2024 19:55,46.91,1007.84,43.22,42.18
4/3/2024 19:56,45.72,1007.83,43.18,42.73
4/3/2024 19:57,46.07,1007.89,42.75,42.53
4/3/2024 19:58,45.71,1007.89,43.24,42.82
4/3/2024 19:59,45.97,1007.86,42.58,42.49
4/3/2024 20:00,45.74,1007.87,43.26,42.6
4/3/2024 20:01,45.79,1007.85,42.6,42.62
4/3/2024 20:02,46.52,1007.84,42.4,42.2
4/3/2024 20:03,45.77,1007.86,42.94,42.81
4/3/2024 20:04,45.21,1007.87,43.32,43.1
4/3/2024 20:05,45.23,1007.84,43.69,42.87
4/3/2024 20:06,45.22,1007.91,43.45,43.01
4/3/2024 20:07,45.28,1007.89,43.65,42.87
4/3/2024 20:08,44.65,1007.88,44.22,43.26
4/3/2024 20:09,45.58,1007.95,43.69,42.84
4/3/2024 20:10,44.86,1007.92,43.88,43.22
4/3/2024 20:11,45.48,1007.91,43.64,42.84
4/3/2024 20:12,44.94,1007.89,44.18,43.25
4/3/2024 20:13,45.63,1007.96,43.91,42.8
4/3/2024 20:14,45.91,1007.99,42.97,42.5
4/3/2024 20:15,46.02,1008.01,42.95,42.42
4/3/2024 20:16,46.57,1007.97,42.87,42.13
4/3/2024 20:17,47.1,1007.99,42.65,41.79
4/3/2024 20:18,46.15,1008.01,42.53,42.26
4/3/2024 20:19,46.88,1008.03,42.57,42
4/3/2024 20:20,46.22,1008.06,43.25,42.33
4/3/2024 20:21,47.23,1008.09,42.39,41.77
4/3/2024 20:22,47.25,1008.03,42.63,41.69
4/3/2024 20:23,46.65,1008.09,42.74,42.11
4/3/2024 20:24,47.28,1008.13,42.43,41.78
4/3/2024 20:25,47.5,1008.07,42.59,41.65
4/3/2024 20:26,47.12,1008.06,42.61,41.95
4/3/2024 20:27,47.47,1008.09,43.32,41.62
4/3/2024 20:28,47.41,1008.09,43.15,41.95
4/3/2024 20:29,46.81,1008.1,42.87,42.01
4/3/2024 20:30,47.08,1008.13,42.91,41.87
4/3/2024 20:31,47.23,1008.15,42.94,41.87
4/3/2024 20:32,46.88,1008.14,42.84,42.06
4/3/2024 20:33,46.96,1008.21,42.3,41.97
4/3/2024 20:34,46.9,1008.18,42.67,42.02
4/3/2024 20:35,47.03,1008.21,42.91,41.96
4/3/2024 20:36,47.43,1008.27,42.54,41.69
4/3/2024 20:37,47.86,1008.27,42.13,41.57
4/3/2024 20:38,47.69,1008.28,42.59,41.65
4/3/2024 20:39,47.46,1008.27,42.99,41.67
4/3/2024 20:40,47.4,1008.26,42.8,41.7
4/3/2024 20:41,47.81,1008.33,42.51,41.56
4/3/2024 20:42,47.29,1008.34,42.43,41.85
4/3/2024 20:43,47.77,1008.33,42.34,41.54
4/3/2024 20:44,47.6,1008.36,42.61,41.67
4/3/2024 20:45,47.82,1008.39,42.42,41.58
4/3/2024 20:46,47.18,1008.47,42.37,42
4/3/2024 20:47,47.01,1008.5,42.52,41.93
4/3/2024 20:48,47.59,1008.47,42.43,41.75
4/3/2024 20:49,48.08,1008.48,42.35,41.38
4/3/2024 20:50,48.1,1008.5,42.25,41.43
4/3/2024 20:51,47.21,1008.49,42.31,41.93
4/3/2024 20:52,47.2,1008.48,42.51,41.95
4/3/2024 20:53,46.7,1008.47,43.08,42.43
4/3/2024 20:54,45.69,1008.46,43.31,42.85
4/3/2024 20:55,46.24,1008.45,43.47,42.47
4/3/2024 20:56,46.12,1008.48,43.39,42.65
4/3/2024 20:57,45.5,1008.48,43.39,42.87
4/3/2024 20:58,47.23,1008.46,43.35,41.97
4/3/2024 20:59,46.72,1008.47,43.24,42.22
4/3/2024 21:00,46.34,1008.52,42.89,42.37
4/3/2024 21:01,46,1008.5,43.47,42.57
4/3/2024 21:02,45.83,1008.52,43.64,42.75
4/3/2024 21:03,45.83,1008.54,43.79,42.62
4/3/2024 21:04,46.01,1008.53,43.53,42.61
4/3/2024 21:05,45.43,1008.55,43.8,42.93
4/3/2024 21:06,45.68,1008.6,43.13,42.91
4/3/2024 21:07,46.51,1008.63,43.12,42.31
4/3/2024 21:08,46.98,1008.64,42.98,41.96
4/3/2024 21:09,47.23,1008.64,42.91,41.79
4/3/2024 21:10,47.1,1008.67,43.24,41.88
4/3/2024 21:11,47.68,1008.72,42.82,41.55
4/3/2024 21:12,47.78,1008.75,42.6,41.47
4/3/2024 21:13,48.1,1008.77,42.7,41.41
4/3/2024 21:14,47.8,1008.77,42.64,41.41
4/3/2024 21:15,47.36,1008.79,42.48,41.81
4/3/2024 21:16,48.02,1008.77,42.58,41.41
4/3/2024 21:17,47.94,1008.83,42.19,41.5
4/3/2024 21:18,47.67,1008.79,42.81,41.54
4/3/2024 21:19,48.26,1008.77,42.36,41.2
4/3/2024 21:20,47.46,1008.75,43.39,41.53
4/3/2024 21:21,48.07,1008.78,42.3,41.36
4/3/2024 21:22,48.4,1008.78,42.79,41.16
4/3/2024 21:23,48.65,1008.84,42.27,40.98
4/3/2024 21:24,48.71,1008.83,42.21,41.08
4/3/2024 21:25,48.73,1008.79,42.64,41.02
4/3/2024 21:26,48.44,1008.91,42.28,41.11
4/3/2024 21:27,48.27,1008.94,42.28,41.16
4/3/2024 21:28,48.57,1008.92,42.21,41
4/3/2024 21:29,48.62,1008.96,42.27,41.06
4/3/2024 21:30,47.87,1008.93,41.97,41.35
4/3/2024 21:31,47.7,1008.99,41.89,41.63
4/3/2024 21:32,48.39,1008.97,41.56,41.14
4/3/2024 21:33,48.74,1008.95,41.9,41.12
4/3/2024 21:34,47.93,1009.01,42.29,41.44
4/3/2024 21:35,48.05,1009.02,42.08,41.28
4/3/2024 21:36,48.06,1009.05,42.21,41.32
4/3/2024 21:37,48.1,1009,42.3,41.33
4/3/2024 21:38,47.78,1009.01,42.69,41.5
4/3/2024 21:39,48.88,1009.05,41.73,41.02
4/3/2024 21:40,48.32,1009.05,42.43,41.18
4/3/2024 21:41,48.41,1009.06,42.27,41.21
4/3/2024 21:42,47.75,1009.04,42.5,41.54
4/3/2024 21:43,47.5,1009.07,42.44,41.73
4/3/2024 21:44,48.41,1009.1,42.48,41.16
4/3/2024 21:45,48.06,1009.1,42.02,41.43
4/3/2024 21:46,48.61,1009.11,42.31,41.02
4/3/2024 21:47,48.64,1009.12,41.78,41
4/3/2024 21:48,48,1009.06,41.94,41.36
4/3/2024 21:49,47.41,1009.07,42.59,41.78
4/3/2024 21:50,48.67,1009.12,41.79,40.95
4/3/2024 21:51,47.84,1009.07,41.87,41.4
4/3/2024 21:52,48.05,1009.08,41.66,41.26
4/3/2024 21:53,48.8,1009.07,41.75,40.9
4/3/2024 21:54,48.45,1009.08,42.1,41.12
4/3/2024 21:55,48.72,1009.06,42.16,41
4/3/2024 21:56,48.43,1009.11,42.15,41.12
4/3/2024 21:57,48.56,1009.07,41.88,41.02
4/3/2024 21:58,48.31,1009.06,42.09,41.27
4/3/2024 21:59,47.7,1009.07,42.06,41.49
4/3/2024 22:00,48.9,1009.12,41.94,40.96
4/3/2024 22:01,48.63,1009.11,41.72,41
